Product URL,Product Title,Product Price,MRP Price,Discount Percentage,Best Sellers Rank,Date First Available,Packer,Importer,ASIN,Customer Reviews,Item Weight,Item Dimensions,Net Quantity,Generic Name,Brand,Model,Capacity,Installation Type,Part Number,Special Features,Oven Cooking Mode,Burner Type,Colour,Voltage,Wattage,Fuel Type,Door Orientation,Material,Included Components,Batteries Included,Batteries Required,Country of Origin,Rating,Rating Count
https://www.amazon.in/Godrej-Convection-GME-530-CR1/dp/B08L7BF3RV/ref=sr_1_112?keywords=microwaves&qid=1687800960&sr=8-112,"Godrej 30 L Convection Microwave Oven (GME 530 CR1 SZ, Red Dahlia)",14890,18900,21,"#259,521 in Home & Kitchen (See Top 100 in Home & Kitchen)  #103 in Microwave Ovens",14-Oct-20,,"Godrej & Boyce MFG Co Ltd, Vikhroli, Mumbai - 400079; Contact: 18002095511",B08L7BF3RV,"4.2  4.2 out of 5 stars    
    135 ratings   


 4.2 out of 5 stars",16 kg 600 g,53.5 x 44.9 x 28.2 Centimeters,1 count,Cooking,Godrej,GME 530 CR1 SZ,30,Countertop,GME 530 CR1 SZ,"Stainless Steel cavity, multi-distribution system, Instachef App,Healthy fry, Healthy fermentation, Healthy Indian tadka, Deodoriser Function",Convection,,Red Dahlia,230 Volts,900,Electric,Left,Stainless Steel,"1N Microwave Oven, 1N Crusty Plate, 1N Rotisserie Handle, 1N Rotisserie, 1N Glass Turntable,1N Roller Ring, 1N User Manual with Warranty Card",,No,China,4.2,135
https://www.amazon.in/Carysil-Litres-Convection-Microwave-Black/dp/B07F8YZJCH/ref=sr_1_113?keywords=microwaves&qid=1687800960&sr=8-113,Carysil - 25 Liters Convection Microwave Oven,35499,39390,10,"#1,659,487 in Home & Kitchen (See Top 100 in Home & Kitchen)  #361 in Microwave Ovens",04-Jul-18,,,B07F8YZJCH,"5.0  5.0 out of 5 stars    
    2 ratings   


 5.0 out of 5 stars",,47 x 59.4 x 38.8 Centimeters,,,Carysil,,25,Built-In,MWO01,Defrost,"Microwave, Convection",,Black,,,,Left,Metal,Grill,No,No,China,5,2
https://www.amazon.in/Samsung-Convection-Microwave-CE76JD-B-XTL/dp/B01LSXOZOY/ref=sr_1_114?keywords=microwaves&qid=1687800960&sr=8-114,"Samsung 21 L Convection Microwave Oven (CE76JD-B/XTL, Black)",11599,13700,15,"#323,972 in Home & Kitchen (See Top 100 in Home & Kitchen)  #113 in Microwave Ovens",08-Sep-16,"Samsung India Electronics Private Limited, Gurgaon (India), 180057267864","Samsung India Electronics Private Limited, Gurgaon (India), 180057267864",B01LSXOZOY,"4.0  4.0 out of 5 stars    
    81 ratings   


 4.0 out of 5 stars",15 kg,30.9 x 33 x 21.1 Centimeters,1 count,MWO,Samsung,CE76JD-B/XTL,21,Countertop,CE76JD-B/XTL,Touch Panel,Convection,,Black,,2350 Watts,,Left,Ceramic,"Microwave oven, Wire rack and Quick guide label",No,No,India,4,81
https://www.amazon.in/Faber-FBIO-80L-10F-Black/dp/B089J88J9V/ref=sr_1_115?keywords=microwaves&qid=1687800960&sr=8-115,"Faber 80 L Convection Microwave Oven (FBIO 80L 10F GLM, Black)",57243,58990,3,"#944,238 in Home & Kitchen (See Top 100 in Home & Kitchen)  #263 in Microwave Ovens",02-Jun-20,,,B089J88J9V,"3.4  3.4 out of 5 stars    
    2 ratings   


 3.4 out of 5 stars",37 kg,59 x 54 x 59 Centimeters,1 count,Convection Microwave Oven,Faber,FBIO 80L 10F GLM,80,Built-In,116.0522.775,,Convection,,Black,,2400 Watts,,,,Oven & user manual,,No,China,3.4,2
https://www.amazon.in/Bosch-CMA585MS0-Stainless-Einbau-Kompaktbackofen-Microwave/dp/B0764R1YBQ/ref=sr_1_116?keywords=microwaves&qid=1687800960&sr=8-116,Bosch CMA585MS0 Stainless Steel Einbau-Kompaktbackofen with Microwave (Energy Class A++),129900,,,,10-Jun-20,,,B0764R1YBQ,"4.1  4.1 out of 5 stars    
    2 ratings   


 4.1 out of 5 stars",37 kg,57 x 59.4 x 45.4 Centimeters,,,,,,Built-In,,,,,,,,,,,,,,India,4.1,2
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDAxMTU2MjcyNjIyODkzOjE2ODc4MDA5NjA6c3BfYnRmOjIwMDc2NjY5NzIwMzk4OjowOjo&url=2FPanasonic-Solo-Microwave-NN-SM25JBFDG-Black2Fdp2FB08DYCWC9R2Fref3Dsr_1_117_sspa3Fkeywords3Dmicrowaves26qid3D168780096026sr3D8-117-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9idGY26psc3D1,"Panasonic 20L Solo Microwave Oven (NN-SM25JBFDG,Black)",5490,6790,19,"#2,518 in Home & Kitchen (See Top 100 in Home & Kitchen)  #2 in Solo Microwaves",30-Jul-20,"Panasonic India Private Limited,12th Floor, Ambience Tower, Ambience Island, NH-8, Gurgaon -122002, Haryana","Panasonic India Private Limited,12th Floor, Ambience Tower, Ambience Island, NH-8, Gurgaon -122002, Haryana",B08DYCWC9R,"4.4  4.4 out of 5 stars    
    2,586 ratings   


 4.4 out of 5 stars",10 kg 500 g,44 x 34 x 26 Centimeters,1 count,Microwave Ovens,Panasonic,NN-SM25JBFDG,20,Countertop,NN-SM25JBFDG,Auto_cook,Solo,,Black,230 Volts,800 Watts,Electric,Left,Stainless Steel,"User Manual, Warranty Card",,No,Thailand,4.4,2586
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDAxMTU2MjcyNjIyODkzOjE2ODc4MDA5NjA6c3BfYnRmOjIwMTIwMDI2ODc4OTk4OjowOjo&url=2FSamsung-Convection-Microwave-MC28A5025VS-TL2Fdp2FB0B1JG7VMY2Fref3Dsr_1_118_sspa3Fkeywords3Dmicrowaves26qid3D168780096026sr3D8-118-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9idGY26psc3D1,"Samsung 28 L Convection Microwave Oven (MC28A5025VS/TL, Silver, slimfry)",14500,18990,24,"#365,394 in Home & Kitchen (See Top 100 in Home & Kitchen)  #127 in Microwave Ovens",16-May-22,"Samsung India Electronics Private Limited, Gurgaon (India), 180057267864","Samsung India Electronics Private Limited, Gurgaon (India), 180057267864",B0B1JG7VMY,,17 kg 500 g,47.5 x 51.7 x 31 Centimeters,1 Count,MWO,Samsung,MC28A5025VS/TL,28,Countertop,MC28A5025VS/TL,"Auto Cook, Defrost,Control Panel lock, Racks, Timer, interior Light, Turntable, Slimfry, Crusty Plate, Dough/Proof, Tact control, Silver Dual tone Finish, Multi-Spit, Ceramic Enamel Cavity with 10 year Warranty",Convection,Ceramic,Silver,230 Volts,2100 Watts,Electric,Left,Metal,"Microwave oven, Turn table, Pizza base, Tawa, Crusty plate and High or low rack",No,No,India,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjIwODQ0Mzg2ODA0NDg4OjE2ODc4MDA5NjE6c3BfYXRmX25leHQ6MjAwNjAzMjYyMjQ0OTg6OjA6Og&url=2FSamsung-Convection-Microwave-CE1041DSB3-TL2Fdp2FB09VH1Q7CM2Fref3Dsr_1_113_sspa3Fkeywords3Dmicrowaves26qid3D168780096126sr3D8-113-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA26psc3D1,"Samsung 28 L Convection Microwave Oven (CE1041DSB3/TL, Black, SlimFry)",12390,16990,27,"#4,013 in Home & Kitchen (See Top 100 in Home & Kitchen)  #7 in Microwave Ovens",14-Mar-22,Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),B09VH1Q7CM,"4.4  4.4 out of 5 stars    
    7,796 ratings   


 4.4 out of 5 stars",17 kg 500 g,47.5 x 51.7 x 31 Centimeters,1 Case,Convection Microwave Oven,Samsung,CE1041DSB3/TL,28,Freestanding,VG-SCLA00G/XL,Defrost,"Grill, Microwave, Convection",Ceramic,Black,230 Volts,900 Watts,Electric,Left,"Cavity : Ceramic Enamel Cavity, Door : Glass, Body : Stainless Steel","Glass Turntable, Wire Rack, Crusty Plate, Quick Guide Label",No,No,Malaysia,4.4,7796
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjIwODQ0Mzg2ODA0NDg4OjE2ODc4MDA5NjE6c3BfYXRmX25leHQ6MjAwNzEwMTczNjc0OTg6OjA6Og&url=2FAmazonBasics-20-Solo-Microwave-Black2Fdp2FB07RR5G1WS2Fref3Dsr_1_114_sspa3Fkeywords3Dmicrowaves26qid3D168780096126sr3D8-114-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA26psc3D1,AmazonBasics 20 L Solo Microwave (Black),4490,8999,50,"#59,873 in Home & Kitchen (See Top 100 in Home & Kitchen)  #49 in Microwave Ovens",12-Sep-19,,"Cloudtail India Private Limited, Ground Floor, Rear Portion, H-9, Block B-1, Mohan Cooperative Industrial Area, Mathura Road, New Delhi-110044",B07RR5G1WS,"4.1  4.1 out of 5 stars    
    863 ratings   


 4.1 out of 5 stars",10 kg 800 g,,,,Amazon Basics,AB2019001,20,Countertop,AB2019001,Defrost,Solo,,Black,,800 Watts,,Left,,,,No,China,4.1,863
https://www.amazon.in/Siemens-Built-Stainless-Microwave-HM676G0S1I/dp/B00PY74NF2/ref=sr_1_115?keywords=microwaves&qid=1687800961&sr=8-115,Siemens 60 cm 67 L Built in Stainless Steel Oven with Microwave HM676G0S1I (Steel/Black),259990,261490,1,"#2,580,772 in Home & Kitchen (See Top 100 in Home & Kitchen)  #426 in Microwave Ovens",26-Mar-19,,,B00PY74NF2,"3.0  3.0 out of 5 stars    
    1 rating   


 3.0 out of 5 stars",44 kg,68 x 67 x 67 Centimeters,,,Siemens,HM676G0S1,67,Built-In,4.242E+12,Soft,Microwave,,Black,,800 Watts,,,Stainless Steel,"1 x enamel baking tray, 1 x combination grid, 1 x universal pan",No,No,Spain,3,
https://www.amazon.in/LG-Convection-Microwave-MC3286BIUM-Friendly/dp/B0C4FHT3QK/ref=sr_1_116?keywords=microwaves&qid=1687800961&sr=8-116,"LG 32 L Convection Microwave Oven (MC3286BIUM, Black, Heart Friendly Recipes)",22751,24999,9,,05-May-23,"LG Electronics India Pvt.Ltd. , 51, Udyog Vihar, Gr. Noida (U.P) - 201306 | E-Mail- serviceindia@lge.com | Telephone - 08069379999 , WhatsApp - 9711709999","LG Electronics India Pvt.Ltd. Regd.office : A-24/6, MOHAN COOPERATIVE IND ESTATE, MATHURA ROAD, NEW DELHI - 110044",B0C4FHT3QK,,25 kg,53 x 53 x 32.2 Centimeters,1 Piece,Convection Microwave Oven,LG,MC3286BIUM,32,Countertop,3F2X0644,"Auto Cook, Timer, Defrost, Turntable, Programmable",Convection,,Black,230 Volts,2500 Watts,,Left,"Stainless Steel, Glass","Roller Ring, 1 Microwave Unit, 1Glass Tray, Owner Manual",No,No,India,,
https://www.amazon.in/Godrej-Convection-GME-730-CR1/dp/B07NL5Y6CL/ref=sr_1_117?keywords=microwaves&qid=1687800961&sr=8-117,"Godrej 30 L Convection Microwave Oven (GME 730 CR1 PZ Wine Lily, Wine Lily)",15169,19940,24,"#357,001 in Home & Kitchen (See Top 100 in Home & Kitchen)  #120 in Microwave Ovens",10-Feb-19,"Godrej & Boyce Mfg. Co. Ltd., Pirojshanagar, Vikhroli (W), Mumbai - 400 079, Contact: 18002095511","Godrej & Boyce Mfg. Co. Ltd., Pirojshanagar, Vikhroli (W), Mumbai - 400 079, Contact: 18002095511",B07NL5Y6CL,"3.9  3.9 out of 5 stars    
    124 ratings   


 3.9 out of 5 stars",16 kg 600 g,44.9 x 53.5 x 28.2 Centimeters,1 Units,Laundry Appliance,Godrej,GME 730 CR1 PZ Wine Lily,30,Freestanding,52141502SD00071,"Digital Display, Multi Distribution System, Deodoriser Function, Child Lock, 4 Step Cooking, Healthy Breakfast & Snacks, Godrej Instachef App, Dual Grill Technology, Defrost Function, Steam Clean",Convection,,Wine Lily,230 Volts,2200 Watts,Electric,Left,Stainless Steel,"1 Convection Microwave, Warranty and Manual Details",No,No,India,3.9,124
https://www.amazon.in/LG-Convection-Microwave-MJ3296BFT-Black/dp/B01LW2OUIP/ref=sr_1_118?keywords=microwaves&qid=1687800961&sr=8-118,"LG 32 L Charcoal Convection Microwave Oven (MJ3296BFT, Black, With Starter Kit)",,,,,09-Sep-16,,,B01LW2OUIP,"3.8  3.8 out of 5 stars    
    29 ratings   


 3.8 out of 5 stars",27 kg,53 x 32.2 x 53.3 Centimeters,,,LG,MJ3296BFT.DBKQILN,32,Countertop,MJ3296BFT,,Convection,,Black,,2400 Watts,,Left,ABS,"Microwave oven, Owner's manual, Recipe manual, Cook book, Shelf, Glass tray and Tawa and Rotating ring",No,No,,3.8,29
https://www.amazon.in/Haier-Convection-Microwave-HIL2301CSSH-Silver/dp/B01N4WJ6Y1/ref=sr_1_119?keywords=microwaves&qid=1687800961&sr=8-119,"Haier 23 L Convection Microwave Oven (HIL2301CSSH, Silver)",12600,13500,7,"#510,612 in Home & Kitchen (See Top 100 in Home & Kitchen)  #169 in Microwave Ovens",07-Feb-17,,,B01N4WJ6Y1,"3.9  3.9 out of 5 stars    
    32 ratings   


 3.9 out of 5 stars",14 kg 900 g,21 x 33.8 x 33.4 Centimeters,,,Haier,HIL2301CSSH,23,Countertop,HIL2301CSSH,Tact Button/Jog Dial,Convection,,Silver,,,Electric,Left,,Turntable,No,No,China,3.9,32
https://www.amazon.in/Kenstar-Convection-Microwave-KJ25CSL101-Silver/dp/B01A5GJS74/ref=sr_1_120?keywords=microwaves&qid=1687800961&sr=8-120,"Kenstar 25 L Convection Microwave Oven (KJ25CSL101, Silver)",12499,15500,19,"#635,885 in Home & Kitchen (See Top 100 in Home & Kitchen)  #195 in Microwave Ovens",04-Jan-16,,,B01A5GJS74,"4.6  4.6 out of 5 stars    
    3 ratings   


 4.6 out of 5 stars",12 kg,,,,Kenstar,KJ25CSL101,25,Countertop,KJ25CSL101,Tact Button/Jog Dial,Convection,,Silver,240 Volts,1400 Watts,,Left,Metal,"Microwave, Large grill stand and Small grill stand",,No,India,4.6,3
https://www.amazon.in/KAFF-Microwave-Black-25-Litre-KMW8A-BLK/dp/B077D9774J/ref=sr_1_121?keywords=microwaves&qid=1687800961&sr=8-121,KAFF KMW8A-BLK | Capacity 25 L | Microwave/Grill/Combination/Convection | Full Black Tempered Glass | Touch Controls.,45990,58990,22,"#1,144,390 in Home & Kitchen (See Top 100 in Home & Kitchen)  #295 in Microwave Ovens",12-Nov-17,18001802221,18001802221,B077D9774J,"3.1  3.1 out of 5 stars    
    3 ratings   


 3.1 out of 5 stars",25 kg,47 x 60 x 40 Centimeters,1 Count,Microwave/Grill/Combination/Convection,Kaff,KMW8A-BLK,25,Built-In,KMW8A-BLK,Programmable,Convection,Stainless Steel,Black,220 Volts (AC),2500 Watts,Electric,,Others,1 Microwave,No,No,China,3.1,3
https://www.amazon.in/Faber-Convection-FBI-MWO-32L-GLB-Uvvppblack/dp/B081D3VB77/ref=sr_1_122?keywords=microwaves&qid=1687800961&sr=8-122,"Faber 32 L Convection Microwave Oven (FBI MWO 32L GLB, Black)",48743,62200,22,"#979,315 in Home & Kitchen (See Top 100 in Home & Kitchen)  #268 in Microwave Ovens",12-Nov-19,Faber,Faber,B081D3VB77,"1.0  1.0 out of 5 stars    
    1 rating   


 1.0 out of 5 stars",23 kg,2.34 x 1.88 x 1.53 Meters,1 set,Microwave Ovens,Faber,FBI MWO 32L GLB,32,Built-In,FBI MWO 32L GLB,Timer,Convection,,Black,,,Electric,Left,Steel,"Includes: Product, Instruction manual, Acessories and Warranty card",,No,China,1,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjIwODQ0Mzg2ODA0NDg4OjE2ODc4MDA5NjE6c3BfbXRmOjIwMTIyMzcwNTQ1Mjk4OjowOjo&url=2FSamsung-Convection-Microwave-CE73JD-B1-XTL2Fdp2FB09XBLS8XY2Fref3Dsr_1_123_sspa3Fkeywords3Dmicrowaves26qid3D168780096126sr3D8-123-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9tdGY26psc3D1,"Samsung 21 L Convection Microwave Oven (CE73JD-B1/XTL, Black)",9990,12990,23,"#4,520 in Home & Kitchen (See Top 100 in Home & Kitchen)  #8 in Microwave Ovens",06-Apr-22,Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),B09XBLS8XY,"4.3  4.3 out of 5 stars    
    2,567 ratings   


 4.3 out of 5 stars",15 kg,44.4 x 48.9 x 28.2 Centimeters,1 Pack,Convection Microwave Oven,Samsung,CE73JD-B1/XTL,21,Freestanding,GIANT,Auto Cook,"Grill, Microwave, Convection",Ceramic,Black,230 Volts,800 Watts,Electric,Left,"Cavity : Ceramic Enamel Cavity, Door : Glass, Body : Stainless Steel","Glass Turntable, Wire Rack, Quick Guide Label",,No,Malaysia,4.3,2567
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjIwODQ0Mzg2ODA0NDg4OjE2ODc4MDA5NjE6c3BfbXRmOjIwMDYwMzI2MjI0NTk4OjowOjo&url=2FSamsung-Convection-Microwave-MC28A5025VP-TL2Fdp2FB09XBPGYV82Fref3Dsr_1_124_sspa3Fkeywords3Dmicrowaves26qid3D168780096126sr3D8-124-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9tdGY26psc3D1,"Samsung 28 L Convection Microwave Oven (MC28A5025VP/TL, Black with Magnolia Pattern, Slim Fry)",14790,20990,30,"#13,073 in Home & Kitchen (See Top 100 in Home & Kitchen)  #25 in Microwave Ovens",06-Apr-22,Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),Email: support.india@samsung.com Tel (Toll Free): 1800 40 7267864 (1800 40 SAMSUNG),B09XBPGYV8,"4.4  4.4 out of 5 stars    
    660 ratings   


 4.4 out of 5 stars",17 kg 500 g,47.5 x 51.7 x 31 Centimeters,1 Pack,Convection Microwave Oven,Samsung,MC28A5025VP/TL,28,Freestanding,MW5000H,Defrost,"Grill, Microwave, Convection",,Black,230 Volts,900 Watts,Electric,Left,"Cavity : Ceramic Enamel Cavity, Door : Glass, Body : Stainless Steel","Glass Turntable, Wire Rack, Crusty Plate, Multi Spit, Quick Guide Label",,No,Malaysia,4.4,660
https://www.amazon.in/Samsung-Convection-Microwave-MC32B7382QD-TL/dp/B0BF5LFXJ5/ref=sr_1_125?keywords=microwaves&qid=1687800961&sr=8-125,"Samsung 28 L Convection Microwave Oven (MC32B7382QD/TL, Black)",13999,,,"#1,011,662 in Home & Kitchen (See Top 100 in Home & Kitchen)  #272 in Microwave Ovens",12-Sep-22,"Samsung India Electronics Private Limited, Gurgaon (India), 180057267864","Samsung India Electronics Private Limited, Gurgaon (India), 180057267864",B0BF5LFXJ5,,20 kg 400 g,51.5 x 52.3 x 33 Centimeters,1 Count,MWO,Samsung,MC32B7382QD/TL,32,Countertop,MC32B7382QD/TL,"Defrost,Control Panel lock, Timer, interior Light, Turntable",Convection,,Black,230 Volts,2900 Watts,,Left,Ceramic,"Microwave oven, Wire rack and Quick guide label",No,No,,,
https://www.amazon.in/Morphy-Richards-27CGF-Microwave-Convection/dp/B08KX3Z84G/ref=sr_1_126?keywords=microwaves&qid=1687800961&sr=8-126,"Morphy Richards 27 L Convection Microwave Oven With 27 Auto Cook Menus (27CGF, Black)",16690,17000,2,"#486,301 in Home & Kitchen (See Top 100 in Home & Kitchen)  #162 in Microwave Ovens",08-Oct-20,"Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001","Imported and Marketed by Bajaj Electricals Ltd 45/47, Veer Nariman Road, Mumbai, 400001",B08KX3Z84G,"3.6  3.6 out of 5 stars    
    9 ratings   


 3.6 out of 5 stars",16 kg,56.4 x 46.8 x 36.2 Centimeters,1 Count,Microwave Ovens,Morphy Richards,27CGF,27,Countertop,790020,Wifi_control,Convection,Stainless Steel,Black,230 Volts,900 Watts,Electric,Side Swing,Stainless Steel,"1 Microwave unit, turn table, roller ring, wire grill, baking tray, instruction manual, warranty card",,No,India,3.6,9
https://www.amazon.in/RACHANA-Electronics-Panasonics-Microwave-Oven/dp/B0B25QQ3SC/ref=sr_1_127?keywords=microwaves&qid=1687800961&sr=8-127,RACHANA Electronics Panasonics 23L Microwave Oven (10),147000,299000,51,,24-May-22,,,B0B25QQ3SC,,,,,,,,,,,,,,,,,,,,,,,India,,
https://www.amazon.in/IFB-Solo-Microwave-20PM-MEC1-White/dp/B071KTMJKJ/ref=sr_1_128?keywords=microwaves&qid=1687800961&sr=8-128,"IFB 20 L Solo Microwave Oven (20PM-MEC1, White)",7188,7190,,"#477,095 in Home & Kitchen (See Top 100 in Home & Kitchen)  #159 in Microwave Ovens",25-Apr-17,"IFB Industries Ltd , 14 Taratola Road, Kolkata, India","IFB Industries, Verna Industrial Estate, Goa - 403722",B071KTMJKJ,"4.1  4.1 out of 5 stars    
    69 ratings   


 4.1 out of 5 stars",13 kg 100 g,36.5 x 45.2 x 26.2 Centimeters,1 count,,IFB,20PM-MEC1,20,Countertop,20PM-MEC1,Mechanical Knob,Solo,,White,230 Volts,1200 Watts,Electric,Left,,"1 Microwave Oven, Warranty Card, User Manual and Starter Kit",,No,India,4.1,69
https://www.amazon.in/Godrej-GME-728-Golden-Rose/dp/B07VQ89LR4/ref=sr_1_129?keywords=microwaves&qid=1687800961&sr=8-129,"Godrej 28 Litres Convection Microwave Oven (GME 728 CF1 PM, Golden Rose, Dual Grill Technology)",,,,"#712,334 in Home & Kitchen (See Top 100 in Home & Kitchen)  #213 in Microwave Ovens",28-Jul-19,Godrej,Godrej,B07VQ89LR4,"4.0  4.0 out of 5 stars    
    4 ratings   


 4.0 out of 5 stars",3 kg 860 g,196.9 x 202 x 120.1 Centimeters,1 set,Microwave Ovens,Godrej,52141502SD00047,28,Countertop,52141502SD00047,"375 instacook recipes, Stainless Steel cavity, Instachef App, Healthy fry, Healthy fermentation, Healthy Indian tadka Function, Child Lock, Barbeque, Express Cooking, Multistage Cooking, Dual Thermal Protection, Deodoriser and Steam Clean, Dual Grill Technology, Digital Display, Defrost, multi-distribution system, 4 Step Cooking",Convection,,Golden Rose,230 Volts,1450 Watts,Electric,Right,Stainless Steel,1,No,No,,4,4
https://www.amazon.in/Haier-Solo-Microwave-HIL2001MFPH-Black/dp/B01NC3A1X4/ref=sr_1_130?keywords=microwaves&qid=1687800961&sr=8-130,"Haier 20 L Solo Microwave Oven (HIL2001MFPH, Black)",5732,7999,28,"#376,145 in Home & Kitchen (See Top 100 in Home & Kitchen)  #133 in Microwave Ovens",07-Feb-17,,,B01NC3A1X4,"4.0  4.0 out of 5 stars    
    56 ratings   


 4.0 out of 5 stars",11 kg 400 g,29.6 x 30 x 21.2 Centimeters,,,Haier,HIL2001MFPH,20,Countertop,HIL2001MFPH,Mechanical Knob,Solo,,Black,,,,Left,,,No,No,,4,56
https://www.amazon.in/LG-Convection-Microwave-MJ2887BWUM-Rotisserie/dp/B0C8J4X46Q/ref=sr_1_131?keywords=microwaves&qid=1687800961&sr=8-131,"LG 28 L Charcoal Convection Healthy Microwave Oven (MJ2887BWUM, Black, 360° Motorised Rotisserie)",,,,,19-Jun-23,"LG Electronics India Pvt.Ltd. , 51, Udyog Vihar, Gr. Noida (U.P) - 201306 | E-Mail- serviceindia@lge.com | Telephone - 08069379999 , WhatsApp - 9711709999","LG Electronics India Pvt.Ltd. Regd.office : A-24/6, MOHAN COOPERATIVE IND ESTATE, MATHURA ROAD, NEW DELHI - 110044",B0C8J4X46Q,,18 kg 700 g,51 x 53 x 31 Centimeters,1 Count,Convection Microwave Oven,LG,MJ2887BWUM,28,Countertop,3G2X0094,"Auto Cook, Timer, Child Safety Lock, Defrost, Turntable",Convection,,Black,230 Volts,900 Watts,,Left,"Stainless Steel, Glass","1 Roller Ring, 1 Grill Rack & 1Multicook Tawa, 1Pasteurize Milk Kit & 1 User Manual with Warranty Card, 1 Microwave Oven 1 Glass Turn Table",No,No,,,
https://www.amazon.in/Godrej-Microwave-GMX-20SA2-Black/dp/B01MF8590A/ref=sr_1_132?keywords=microwaves&qid=1687800961&sr=8-132,"Godrej 20 L Solo Microwave Oven (GMX 20SA2, Black)",5390,,,"#181,042 in Home & Kitchen (See Top 100 in Home & Kitchen)  #86 in Microwave Ovens",16-Oct-16,,"Godrej & Boyce Mfg. Co. Ltd., Pirojshanagar, Vikhroli (W), Mumbai - 400 079, Contact: 18002095511",B01MF8590A,"4.2  4.2 out of 5 stars    
    142 ratings   


 4.2 out of 5 stars",9 kg 800 g,33 x 44 x 26 Centimeters,1 count,Microwave oven,Godrej,GMX 20SA2,20,Countertop,52141502SD00017,"Timer, 6 Power Levels, Powder-coated cavity, Defrost Mode",Convection,,Black,230 Volts,700,Electric,Left,Stainless Steel,"1 Microwave Oven, 1 User Manual, 1 Warranty Card",No,No,,4.2,142
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjIwODQ0Mzg2ODA0NDg4OjE2ODc4MDA5NjE6c3BfYnRmOjIwMDc2NjY5NzIwMzk4OjowOjo&url=2FPanasonic-Solo-Microwave-NN-SM25JBFDG-Black2Fdp2FB08DYCWC9R2Fref3Dsr_1_133_sspa3Fkeywords3Dmicrowaves26qid3D168780096126sr3D8-133-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9idGY26psc3D1,"Panasonic 20L Solo Microwave Oven (NN-SM25JBFDG,Black)",5490,6790,19,"#2,518 in Home & Kitchen (See Top 100 in Home & Kitchen)  #2 in Solo Microwaves",30-Jul-20,"Panasonic India Private Limited,12th Floor, Ambience Tower, Ambience Island, NH-8, Gurgaon -122002, Haryana","Panasonic India Private Limited,12th Floor, Ambience Tower, Ambience Island, NH-8, Gurgaon -122002, Haryana",B08DYCWC9R,"4.4  4.4 out of 5 stars    
    2,586 ratings   


 4.4 out of 5 stars",10 kg 500 g,44 x 34 x 26 Centimeters,1 count,Microwave Ovens,Panasonic,NN-SM25JBFDG,20,Countertop,NN-SM25JBFDG,Auto_cook,Solo,,Black,230 Volts,800 Watts,Electric,Left,Stainless Steel,"User Manual, Warranty Card",,No,Thailand,4.4,2586
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjIwODQ0Mzg2ODA0NDg4OjE2ODc4MDA5NjE6c3BfYnRmOjIwMTIwMDI2ODc4OTk4OjowOjo&url=2FSamsung-Convection-Microwave-MC28A5025VS-TL2Fdp2FB0B1JG7VMY2Fref3Dsr_1_134_sspa3Fkeywords3Dmicrowaves26qid3D168780096126sr3D8-134-spons26sp_csd3Dd2lkZ2V0TmFtZT1zcF9idGY26psc3D1,"Samsung 28 L Convection Microwave Oven (MC28A5025VS/TL, Silver, slimfry)",14500,18990,24,"#365,394 in Home & Kitchen (See Top 100 in Home & Kitchen)  #127 in Microwave Ovens",16-May-22,"Samsung India Electronics Private Limited, Gurgaon (India), 180057267864","Samsung India Electronics Private Limited, Gurgaon (India), 180057267864",B0B1JG7VMY,,17 kg 500 g,47.5 x 51.7 x 31 Centimeters,1 Count,MWO,Samsung,MC28A5025VS/TL,28,Countertop,MC28A5025VS/TL,"Auto Cook, Defrost,Control Panel lock, Racks, Timer, interior Light, Turntable, Slimfry, Crusty Plate, Dough/Proof, Tact control, Silver Dual tone Finish, Multi-Spit, Ceramic Enamel Cavity with 10 year Warranty",Convection,Ceramic,Silver,230 Volts,2100 Watts,Electric,Left,Metal,"Microwave oven, Turn table, Pizza base, Tawa, Crusty plate and High or low rack",No,No,India,,
